Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
1001,0,Information,Microsoft-Windows-Fault-Tolerant-Heap/Operational,Lifecycle Events,Events logged when the FTH (fault tolerant heap) service is started.,Events related to lifecycle of FTH (Fault tolerant heap) service.,Windows 10,1507,Pro,2015/07/29,10240.0,,
1001,0,Information,Microsoft-Windows-Fault-Tolerant-Heap/Operational,Lifecycle Events,Events logged when the FTH (fault tolerant heap) service is started.,Events related to lifecycle of FTH (Fault tolerant heap) service.,Windows 8.1,8.1,Pro,1970/01/01,9600.0,,
1001,0,Information,Microsoft-Windows-Fault-Tolerant-Heap/Operational,Lifecycle Events,Events logged when the FTH (fault tolerant heap) service is started.,Events related to lifecycle of FTH (Fault tolerant heap) service.,Windows 8,8,Pro,1970/01/01,9200.0,,
1001,0,Information,Microsoft-Windows-Fault-Tolerant-Heap/Operational,Lifecycle Events,Events logged when the FTH (fault tolerant heap) service is started.,Events related to lifecycle of FTH (Fault tolerant heap) service.,Windows 7,SP1,Ultimate,1970/01/01,7601.0,,
1002,0,Information,Microsoft-Windows-Fault-Tolerant-Heap/Operational,Lifecycle Events,Events logged when the FTH (fault tolerant heap) service is stopped.,Events related to lifecycle of FTH (Fault tolerant heap) service.,Windows 11,22H2,Pro,2022/12/20,22621.963,,
1002,0,Information,Microsoft-Windows-Fault-Tolerant-Heap/Operational,Lifecycle Events,Events logged when the FTH (fault tolerant heap) service is stopped.,Events related to lifecycle of FTH (Fault tolerant heap) service.,Windows 11,22H2,Pro,2022/11/15,22621.819,,
1002,0,Information,Microsoft-Windows-Fault-Tolerant-Heap/Operational,Lifecycle Events,Events logged when the FTH (fault tolerant heap) service is stopped.,Events related to lifecycle of FTH (Fault tolerant heap) service.,Windows 11,22H2,Pro,2022/10/18,22621.674,,
1002,0,Information,Microsoft-Windows-Fault-Tolerant-Heap/Operational,Lifecycle Events,Events logged when the FTH (fault tolerant heap) service is stopped.,Events related to lifecycle of FTH (Fault tolerant heap) service.,Windows 11,22H2,Pro,2022/09/20,22621.382,,
1002,0,Information,Microsoft-Windows-Fault-Tolerant-Heap/Operational,Lifecycle Events,Events logged when the FTH (fault tolerant heap) service is stopped.,Events related to lifecycle of FTH (Fault tolerant heap) service.,Windows 11,21H2,Pro,2022/09/20,22000.978,,
1002,0,Information,Microsoft-Windows-Fault-Tolerant-Heap/Operational,Lifecycle Events,Events logged when the FTH (fault tolerant heap) service is stopped.,Events related to lifecycle of FTH (Fault tolerant heap) service.,Windows 11,21H2,Pro,2022/08/16,22000.856,,
1002,0,Information,Microsoft-Windows-Fault-Tolerant-Heap/Operational,Lifecycle Events,Events logged when the FTH (fault tolerant heap) service is stopped.,Events related to lifecycle of FTH (Fault tolerant heap) service.,Windows 11,21H2,Pro,2022/07/19,22000.795,,
1002,0,Information,Microsoft-Windows-Fault-Tolerant-Heap/Operational,Lifecycle Events,Events logged when the FTH (fault tolerant heap) service is stopped.,Events related to lifecycle of FTH (Fault tolerant heap) service.,Windows 11,21H2,Pro,2022/06/21,22000.739,,
1002,0,Information,Microsoft-Windows-Fault-Tolerant-Heap/Operational,Lifecycle Events,Events logged when the FTH (fault tolerant heap) service is stopped.,Events related to lifecycle of FTH (Fault tolerant heap) service.,Windows 11,21H2,Pro,2022/05/17,22000.675,,
1002,0,Information,Microsoft-Windows-Fault-Tolerant-Heap/Operational,Lifecycle Events,Events logged when the FTH (fault tolerant heap) service is stopped.,Events related to lifecycle of FTH (Fault tolerant heap) service.,Windows 11,21H2,Pro,2022/04/19,22000.613,,
1002,0,Information,Microsoft-Windows-Fault-Tolerant-Heap/Operational,Lifecycle Events,Events logged when the FTH (fault tolerant heap) service is stopped.,Events related to lifecycle of FTH (Fault tolerant heap) service.,Windows 11,21H2,Pro,2022/03/15,22000.556,,
1002,0,Information,Microsoft-Windows-Fault-Tolerant-Heap/Operational,Lifecycle Events,Events logged when the FTH (fault tolerant heap) service is stopped.,Events related to lifecycle of FTH (Fault tolerant heap) service.,Windows 11,21H2,Pro,2022/02/15,22000.493,,
1002,0,Information,Microsoft-Windows-Fault-Tolerant-Heap/Operational,Lifecycle Events,Events logged when the FTH (fault tolerant heap) service is stopped.,Events related to lifecycle of FTH (Fault tolerant heap) service.,Windows 11,21H2,Pro,2022/01/11,22000.434,,
1002,0,Information,Microsoft-Windows-Fault-Tolerant-Heap/Operational,Lifecycle Events,Events logged when the FTH (fault tolerant heap) service is stopped.,Events related to lifecycle of FTH (Fault tolerant heap) service.,Windows 11,21H2,Pro,2021/12/14,22000.376,,
1002,0,Information,Microsoft-Windows-Fault-Tolerant-Heap/Operational,Lifecycle Events,Events logged when the FTH (fault tolerant heap) service is stopped.,Events related to lifecycle of FTH (Fault tolerant heap) service.,Windows 11,21H2,Pro,2021/11/09,22000.318,,
1002,0,Information,Microsoft-Windows-Fault-Tolerant-Heap/Operational,Lifecycle Events,Events logged when the FTH (fault tolerant heap) service is stopped.,Events related to lifecycle of FTH (Fault tolerant heap) service.,Windows 11,21H2,Pro,2021/09/16,22000.194,,
1002,0,Information,Microsoft-Windows-Fault-Tolerant-Heap/Operational,Lifecycle Events,Events logged when the FTH (fault tolerant heap) service is stopped.,Events related to lifecycle of FTH (Fault tolerant heap) service.,Windows 11,21H2,Pro,2022/12/20,22000.1335,,
1002,0,Information,Microsoft-Windows-Fault-Tolerant-Heap/Operational,Lifecycle Events,Events logged when the FTH (fault tolerant heap) service is stopped.,Events related to lifecycle of FTH (Fault tolerant heap) service.,Windows 11,21H2,Pro,2022/11/15,22000.1219,,
1002,0,Information,Microsoft-Windows-Fault-Tolerant-Heap/Operational,Lifecycle Events,Events logged when the FTH (fault tolerant heap) service is stopped.,Events related to lifecycle of FTH (Fault tolerant heap) service.,Windows 11,21H2,Pro,2022/10/18,22000.1098,,
1002,0,Information,Microsoft-Windows-Fault-Tolerant-Heap/Operational,Lifecycle Events,Events logged when the FTH (fault tolerant heap) service is stopped.,Events related to lifecycle of FTH (Fault tolerant heap) service.,Windows 11,21H2,Pro-Dev,1970/01/01,21996.1,,
1002,0,Information,Microsoft-Windows-Fault-Tolerant-Heap/Operational,Lifecycle Events,Events logged when the FTH (fault tolerant heap) service is stopped.,Events related to lifecycle of FTH (Fault tolerant heap) service.,Windows Server 2022,21H2,Standard,2022/08/16,20348.887,,
1002,0,Information,Microsoft-Windows-Fault-Tolerant-Heap/Operational,Lifecycle Events,Events logged when the FTH (fault tolerant heap) service is stopped.,Events related to lifecycle of FTH (Fault tolerant heap) service.,Windows Server 2022,21H2,Standard,2022/07/19,20348.825,,
1002,0,Information,Microsoft-Windows-Fault-Tolerant-Heap/Operational,Lifecycle Events,Events logged when the FTH (fault tolerant heap) service is stopped.,Events related to lifecycle of FTH (Fault tolerant heap) service.,Windows Server 2022,21H2,Standard,2022/06/21,20348.768,,
1002,0,Information,Microsoft-Windows-Fault-Tolerant-Heap/Operational,Lifecycle Events,Events logged when the FTH (fault tolerant heap) service is stopped.,Events related to lifecycle of FTH (Fault tolerant heap) service.,Windows Server 2022,21H2,Standard,2022/05/17,20348.707,,
1002,0,Information,Microsoft-Windows-Fault-Tolerant-Heap/Operational,Lifecycle Events,Events logged when the FTH (fault tolerant heap) service is stopped.,Events related to lifecycle of FTH (Fault tolerant heap) service.,Windows Server 2022,21H2,Standard,2022/04/19,20348.643,,
1002,0,Information,Microsoft-Windows-Fault-Tolerant-Heap/Operational,Lifecycle Events,Events logged when the FTH (fault tolerant heap) service is stopped.,Events related to lifecycle of FTH (Fault tolerant heap) service.,Windows Server 2022,21H2,Standard,2022/02/15,20348.587,,
1002,0,Information,Microsoft-Windows-Fault-Tolerant-Heap/Operational,Lifecycle Events,Events logged when the FTH (fault tolerant heap) service is stopped.,Events related to lifecycle of FTH (Fault tolerant heap) service.,Windows Server 2022,21H2,Standard,2022/02/15,20348.524,,
1002,0,Information,Microsoft-Windows-Fault-Tolerant-Heap/Operational,Lifecycle Events,Events logged when the FTH (fault tolerant heap) service is stopped.,Events related to lifecycle of FTH (Fault tolerant heap) service.,Windows Server 2022,21H2,Standard,2022/01/11,20348.469,,
1002,0,Information,Microsoft-Windows-Fault-Tolerant-Heap/Operational,Lifecycle Events,Events logged when the FTH (fault tolerant heap) service is stopped.,Events related to lifecycle of FTH (Fault tolerant heap) service.,Windows Server 2022,21H2,Standard,2021/12/08,20348.405,,
1002,0,Information,Microsoft-Windows-Fault-Tolerant-Heap/Operational,Lifecycle Events,Events logged when the FTH (fault tolerant heap) service is stopped.,Events related to lifecycle of FTH (Fault tolerant heap) service.,Windows Server 2022,21H2,Standard,2021/11/09,20348.35,,
1002,0,Information,Microsoft-Windows-Fault-Tolerant-Heap/Operational,Lifecycle Events,Events logged when the FTH (fault tolerant heap) service is stopped.,Events related to lifecycle of FTH (Fault tolerant heap) service.,Windows Server 2022,21H2,Standard,2021/10/12,20348.288,,
1002,0,Information,Microsoft-Windows-Fault-Tolerant-Heap/Operational,Lifecycle Events,Events logged when the FTH (fault tolerant heap) service is stopped.,Events related to lifecycle of FTH (Fault tolerant heap) service.,Windows Server 2022,21H2,Standard,2021/09/14,20348.23,,
1002,0,Information,Microsoft-Windows-Fault-Tolerant-Heap/Operational,Lifecycle Events,Events logged when the FTH (fault tolerant heap) service is stopped.,Events related to lifecycle of FTH (Fault tolerant heap) service.,Windows Server 2022,21H2,Standard,2021/08/18,20348.169,,
1002,0,Information,Microsoft-Windows-Fault-Tolerant-Heap/Operational,Lifecycle Events,Events logged when the FTH (fault tolerant heap) service is stopped.,Events related to lifecycle of FTH (Fault tolerant heap) service.,Windows Server 2022,21H2,Standard,2022/12/20,20348.1366,,
1002,0,Information,Microsoft-Windows-Fault-Tolerant-Heap/Operational,Lifecycle Events,Events logged when the FTH (fault tolerant heap) service is stopped.,Events related to lifecycle of FTH (Fault tolerant heap) service.,Windows Server 2022,21H2,Standard,2022/11/15,20348.1249,,
1002,0,Information,Microsoft-Windows-Fault-Tolerant-Heap/Operational,Lifecycle Events,Events logged when the FTH (fault tolerant heap) service is stopped.,Events related to lifecycle of FTH (Fault tolerant heap) service.,Windows Server 2022,21H2,Standard,2022/10/18,20348.1129,,
1002,0,Information,Microsoft-Windows-Fault-Tolerant-Heap/Operational,Lifecycle Events,Events logged when the FTH (fault tolerant heap) service is stopped.,Events related to lifecycle of FTH (Fault tolerant heap) service.,Windows Server 2022,21H2,Standard,2022/09/20,20348.1006,,
1002,0,Information,Microsoft-Windows-Fault-Tolerant-Heap/Operational,Lifecycle Events,Events logged when the FTH (fault tolerant heap) service is stopped.,Events related to lifecycle of FTH (Fault tolerant heap) service.,Windows 10,22H2,Pro,2022/12/20,19045.2364,,
1002,0,Information,Microsoft-Windows-Fault-Tolerant-Heap/Operational,Lifecycle Events,Events logged when the FTH (fault tolerant heap) service is stopped.,Events related to lifecycle of FTH (Fault tolerant heap) service.,Windows 10,22H2,Pro,2022/11/15,19045.2251,,
1002,0,Information,Microsoft-Windows-Fault-Tolerant-Heap/Operational,Lifecycle Events,Events logged when the FTH (fault tolerant heap) service is stopped.,Events related to lifecycle of FTH (Fault tolerant heap) service.,Windows 10,21H2,Pro,2022/12/20,19044.2364,,
1002,0,Information,Microsoft-Windows-Fault-Tolerant-Heap/Operational,Lifecycle Events,Events logged when the FTH (fault tolerant heap) service is stopped.,Events related to lifecycle of FTH (Fault tolerant heap) service.,Windows 10,21H2,Pro,2022/11/15,19044.2251,,
1002,0,Information,Microsoft-Windows-Fault-Tolerant-Heap/Operational,Lifecycle Events,Events logged when the FTH (fault tolerant heap) service is stopped.,Events related to lifecycle of FTH (Fault tolerant heap) service.,Windows 10,21H2,Pro,2022/10/18,19044.213,,
1002,0,Information,Microsoft-Windows-Fault-Tolerant-Heap/Operational,Lifecycle Events,Events logged when the FTH (fault tolerant heap) service is stopped.,Events related to lifecycle of FTH (Fault tolerant heap) service.,Windows 10,21H2,Pro,2022/09/20,19044.2006,,
1002,0,Information,Microsoft-Windows-Fault-Tolerant-Heap/Operational,Lifecycle Events,Events logged when the FTH (fault tolerant heap) service is stopped.,Events related to lifecycle of FTH (Fault tolerant heap) service.,Windows 10,21H2,Pro,2022/08/16,19044.1889,,
1002,0,Information,Microsoft-Windows-Fault-Tolerant-Heap/Operational,Lifecycle Events,Events logged when the FTH (fault tolerant heap) service is stopped.,Events related to lifecycle of FTH (Fault tolerant heap) service.,Windows 10,21H2,Pro,2022/07/19,19044.1826,,
1002,0,Information,Microsoft-Windows-Fault-Tolerant-Heap/Operational,Lifecycle Events,Events logged when the FTH (fault tolerant heap) service is stopped.,Events related to lifecycle of FTH (Fault tolerant heap) service.,Windows 10,21H2,Pro,2022/06/21,19044.1766,,
1002,0,Information,Microsoft-Windows-Fault-Tolerant-Heap/Operational,Lifecycle Events,Events logged when the FTH (fault tolerant heap) service is stopped.,Events related to lifecycle of FTH (Fault tolerant heap) service.,Windows 10,21H2,Pro,2022/05/17,19044.1706,,
1002,0,Information,Microsoft-Windows-Fault-Tolerant-Heap/Operational,Lifecycle Events,Events logged when the FTH (fault tolerant heap) service is stopped.,Events related to lifecycle of FTH (Fault tolerant heap) service.,Windows 10,21H2,Pro,2022/04/19,19044.1645,,
1002,0,Information,Microsoft-Windows-Fault-Tolerant-Heap/Operational,Lifecycle Events,Events logged when the FTH (fault tolerant heap) service is stopped.,Events related to lifecycle of FTH (Fault tolerant heap) service.,Windows 10,21H2,Pro,2022/01/11,19044.1466,,
1002,0,Information,Microsoft-Windows-Fault-Tolerant-Heap/Operational,Lifecycle Events,Events logged when the FTH (fault tolerant heap) service is stopped.,Events related to lifecycle of FTH (Fault tolerant heap) service.,Windows 10,21H2,Pro,2021/10/12,19044.1288,,
1002,0,Information,Microsoft-Windows-Fault-Tolerant-Heap/Operational,Lifecycle Events,Events logged when the FTH (fault tolerant heap) service is stopped.,Events related to lifecycle of FTH (Fault tolerant heap) service.,Windows 10,21H1,Pro,2021/04/13,19043.928,,
1002,0,Information,Microsoft-Windows-Fault-Tolerant-Heap/Operational,Lifecycle Events,Events logged when the FTH (fault tolerant heap) service is stopped.,Events related to lifecycle of FTH (Fault tolerant heap) service.,Windows 10,21H1,Pro,2022/12/20,19043.2364,,
1002,0,Information,Microsoft-Windows-Fault-Tolerant-Heap/Operational,Lifecycle Events,Events logged when the FTH (fault tolerant heap) service is stopped.,Events related to lifecycle of FTH (Fault tolerant heap) service.,Windows 10,21H1,Pro,2022/11/15,19043.2251,,
1002,0,Information,Microsoft-Windows-Fault-Tolerant-Heap/Operational,Lifecycle Events,Events logged when the FTH (fault tolerant heap) service is stopped.,Events related to lifecycle of FTH (Fault tolerant heap) service.,Windows 10,21H1,Pro,2022/10/18,19043.213,,
1002,0,Information,Microsoft-Windows-Fault-Tolerant-Heap/Operational,Lifecycle Events,Events logged when the FTH (fault tolerant heap) service is stopped.,Events related to lifecycle of FTH (Fault tolerant heap) service.,Windows 10,21H1,Pro,2022/09/20,19043.2006,,
1002,0,Information,Microsoft-Windows-Fault-Tolerant-Heap/Operational,Lifecycle Events,Events logged when the FTH (fault tolerant heap) service is stopped.,Events related to lifecycle of FTH (Fault tolerant heap) service.,Windows 10,21H1,Pro,2022/08/16,19043.1889,,
1002,0,Information,Microsoft-Windows-Fault-Tolerant-Heap/Operational,Lifecycle Events,Events logged when the FTH (fault tolerant heap) service is stopped.,Events related to lifecycle of FTH (Fault tolerant heap) service.,Windows 10,21H1,Pro,2022/07/19,19043.1826,,
1002,0,Information,Microsoft-Windows-Fault-Tolerant-Heap/Operational,Lifecycle Events,Events logged when the FTH (fault tolerant heap) service is stopped.,Events related to lifecycle of FTH (Fault tolerant heap) service.,Windows 10,21H1,Pro,2022/06/21,19043.1766,,
1002,0,Information,Microsoft-Windows-Fault-Tolerant-Heap/Operational,Lifecycle Events,Events logged when the FTH (fault tolerant heap) service is stopped.,Events related to lifecycle of FTH (Fault tolerant heap) service.,Windows 10,21H1,Pro,2022/05/17,19043.1706,,
1002,0,Information,Microsoft-Windows-Fault-Tolerant-Heap/Operational,Lifecycle Events,Events logged when the FTH (fault tolerant heap) service is stopped.,Events related to lifecycle of FTH (Fault tolerant heap) service.,Windows 10,21H1,Pro,2022/04/19,19043.1645,,
1002,0,Information,Microsoft-Windows-Fault-Tolerant-Heap/Operational,Lifecycle Events,Events logged when the FTH (fault tolerant heap) service is stopped.,Events related to lifecycle of FTH (Fault tolerant heap) service.,Windows 10,21H1,Pro,2022/01/11,19043.1466,,
1002,0,Information,Microsoft-Windows-Fault-Tolerant-Heap/Operational,Lifecycle Events,Events logged when the FTH (fault tolerant heap) service is stopped.,Events related to lifecycle of FTH (Fault tolerant heap) service.,Windows 10,21H1,Pro,2021/12/14,19043.1415,,
1002,0,Information,Microsoft-Windows-Fault-Tolerant-Heap/Operational,Lifecycle Events,Events logged when the FTH (fault tolerant heap) service is stopped.,Events related to lifecycle of FTH (Fault tolerant heap) service.,Windows 10,21H2,Pro,2021/12/14,19043.1415,,
1002,0,Information,Microsoft-Windows-Fault-Tolerant-Heap/Operational,Lifecycle Events,Events logged when the FTH (fault tolerant heap) service is stopped.,Events related to lifecycle of FTH (Fault tolerant heap) service.,Windows 10,21H1,Pro,2021/11/09,19043.1348,,
1002,0,Information,Microsoft-Windows-Fault-Tolerant-Heap/Operational,Lifecycle Events,Events logged when the FTH (fault tolerant heap) service is stopped.,Events related to lifecycle of FTH (Fault tolerant heap) service.,Windows 10,21H1,Pro,2021/10/12,19043.1288,,
1002,0,Information,Microsoft-Windows-Fault-Tolerant-Heap/Operational,Lifecycle Events,Events logged when the FTH (fault tolerant heap) service is stopped.,Events related to lifecycle of FTH (Fault tolerant heap) service.,Windows 10,21H1,Pro,2021/09/14,19043.1237,,
1002,0,Information,Microsoft-Windows-Fault-Tolerant-Heap/Operational,Lifecycle Events,Events logged when the FTH (fault tolerant heap) service is stopped.,Events related to lifecycle of FTH (Fault tolerant heap) service.,Windows 10,21H1,Pro,2021/08/10,19043.1165,,
1002,0,Information,Microsoft-Windows-Fault-Tolerant-Heap/Operational,Lifecycle Events,Events logged when the FTH (fault tolerant heap) service is stopped.,Events related to lifecycle of FTH (Fault tolerant heap) service.,Windows 10,21H1,Pro,2021/07/13,19043.111,,
1002,0,Information,Microsoft-Windows-Fault-Tolerant-Heap/Operational,Lifecycle Events,Events logged when the FTH (fault tolerant heap) service is stopped.,Events related to lifecycle of FTH (Fault tolerant heap) service.,Windows 10,21H1,Pro,2021/06/08,19043.1052,,
1002,0,Information,Microsoft-Windows-Fault-Tolerant-Heap/Operational,Lifecycle Events,Events logged when the FTH (fault tolerant heap) service is stopped.,Events related to lifecycle of FTH (Fault tolerant heap) service.,Windows 10,20H2,Pro,2022/04/19,19042.1645,,
1002,0,Information,Microsoft-Windows-Fault-Tolerant-Heap/Operational,Lifecycle Events,Events logged when the FTH (fault tolerant heap) service is stopped.,Events related to lifecycle of FTH (Fault tolerant heap) service.,Windows 10,20H2,Pro,2022/01/11,19042.1466,,
1002,0,Information,Microsoft-Windows-Fault-Tolerant-Heap/Operational,Lifecycle Events,Events logged when the FTH (fault tolerant heap) service is stopped.,Events related to lifecycle of FTH (Fault tolerant heap) service.,Windows 10,2004,Pro,2021/05/11,19041.985,,
1002,0,Information,Microsoft-Windows-Fault-Tolerant-Heap/Operational,Lifecycle Events,Events logged when the FTH (fault tolerant heap) service is stopped.,Events related to lifecycle of FTH (Fault tolerant heap) service.,Windows 10,20H2,Pro,2021/05/11,19041.985,,
1002,0,Information,Microsoft-Windows-Fault-Tolerant-Heap/Operational,Lifecycle Events,Events logged when the FTH (fault tolerant heap) service is stopped.,Events related to lifecycle of FTH (Fault tolerant heap) service.,Windows 10,2004,Pro,2021/04/13,19041.928,,
1002,0,Information,Microsoft-Windows-Fault-Tolerant-Heap/Operational,Lifecycle Events,Events logged when the FTH (fault tolerant heap) service is stopped.,Events related to lifecycle of FTH (Fault tolerant heap) service.,Windows 10,20H2,Pro,2021/04/13,19041.928,,
1002,0,Information,Microsoft-Windows-Fault-Tolerant-Heap/Operational,Lifecycle Events,Events logged when the FTH (fault tolerant heap) service is stopped.,Events related to lifecycle of FTH (Fault tolerant heap) service.,Windows 10,2004,Pro,2021/03/09,19041.867,,
1002,0,Information,Microsoft-Windows-Fault-Tolerant-Heap/Operational,Lifecycle Events,Events logged when the FTH (fault tolerant heap) service is stopped.,Events related to lifecycle of FTH (Fault tolerant heap) service.,Windows 10,20H2,Pro,2021/03/09,19041.867,,
1002,0,Information,Microsoft-Windows-Fault-Tolerant-Heap/Operational,Lifecycle Events,Events logged when the FTH (fault tolerant heap) service is stopped.,Events related to lifecycle of FTH (Fault tolerant heap) service.,Windows 10,2004,Pro,2021/02/09,19041.804,,
1002,0,Information,Microsoft-Windows-Fault-Tolerant-Heap/Operational,Lifecycle Events,Events logged when the FTH (fault tolerant heap) service is stopped.,Events related to lifecycle of FTH (Fault tolerant heap) service.,Windows 10,20H2,Pro,2021/02/09,19041.804,,
1002,0,Information,Microsoft-Windows-Fault-Tolerant-Heap/Operational,Lifecycle Events,Events logged when the FTH (fault tolerant heap) service is stopped.,Events related to lifecycle of FTH (Fault tolerant heap) service.,Windows 10,2004,Pro,2021/01/12,19041.746,,
1002,0,Information,Microsoft-Windows-Fault-Tolerant-Heap/Operational,Lifecycle Events,Events logged when the FTH (fault tolerant heap) service is stopped.,Events related to lifecycle of FTH (Fault tolerant heap) service.,Windows 10,20H2,Pro,2021/01/12,19041.746,,
1002,0,Information,Microsoft-Windows-Fault-Tolerant-Heap/Operational,Lifecycle Events,Events logged when the FTH (fault tolerant heap) service is stopped.,Events related to lifecycle of FTH (Fault tolerant heap) service.,Windows 10,2004,Pro,2020/12/08,19041.685,,
1002,0,Information,Microsoft-Windows-Fault-Tolerant-Heap/Operational,Lifecycle Events,Events logged when the FTH (fault tolerant heap) service is stopped.,Events related to lifecycle of FTH (Fault tolerant heap) service.,Windows 10,20H2,Pro,2020/12/08,19041.685,,
1002,0,Information,Microsoft-Windows-Fault-Tolerant-Heap/Operational,Lifecycle Events,Events logged when the FTH (fault tolerant heap) service is stopped.,Events related to lifecycle of FTH (Fault tolerant heap) service.,Windows 10,20H2,Pro,2020/11/19,19041.631,,
1002,0,Information,Microsoft-Windows-Fault-Tolerant-Heap/Operational,Lifecycle Events,Events logged when the FTH (fault tolerant heap) service is stopped.,Events related to lifecycle of FTH (Fault tolerant heap) service.,Windows 10,2004,Pro,2020/11/10,19041.63,,
1002,0,Information,Microsoft-Windows-Fault-Tolerant-Heap/Operational,Lifecycle Events,Events logged when the FTH (fault tolerant heap) service is stopped.,Events related to lifecycle of FTH (Fault tolerant heap) service.,Windows 10,2004,Pro,2020/10/13,19041.572,,
1002,0,Information,Microsoft-Windows-Fault-Tolerant-Heap/Operational,Lifecycle Events,Events logged when the FTH (fault tolerant heap) service is stopped.,Events related to lifecycle of FTH (Fault tolerant heap) service.,Windows 10,2004,Pro,2020/09/08,19041.508,,
1002,0,Information,Microsoft-Windows-Fault-Tolerant-Heap/Operational,Lifecycle Events,Events logged when the FTH (fault tolerant heap) service is stopped.,Events related to lifecycle of FTH (Fault tolerant heap) service.,Windows 10,2004,Pro,2020/08/11,19041.45,,
1002,0,Information,Microsoft-Windows-Fault-Tolerant-Heap/Operational,Lifecycle Events,Events logged when the FTH (fault tolerant heap) service is stopped.,Events related to lifecycle of FTH (Fault tolerant heap) service.,Windows 10,2004,Pro,2020/07/14,19041.388,,
1002,0,Information,Microsoft-Windows-Fault-Tolerant-Heap/Operational,Lifecycle Events,Events logged when the FTH (fault tolerant heap) service is stopped.,Events related to lifecycle of FTH (Fault tolerant heap) service.,Windows 10,2004,Pro,2020/06/09,19041.329,,
1002,0,Information,Microsoft-Windows-Fault-Tolerant-Heap/Operational,Lifecycle Events,Events logged when the FTH (fault tolerant heap) service is stopped.,Events related to lifecycle of FTH (Fault tolerant heap) service.,Windows 10,2004,Pro,2020/05/27,19041.264,,
1002,0,Information,Microsoft-Windows-Fault-Tolerant-Heap/Operational,Lifecycle Events,Events logged when the FTH (fault tolerant heap) service is stopped.,Events related to lifecycle of FTH (Fault tolerant heap) service.,Windows 10,2004,Pro,2020/04/16,19041.208,,
1002,0,Information,Microsoft-Windows-Fault-Tolerant-Heap/Operational,Lifecycle Events,Events logged when the FTH (fault tolerant heap) service is stopped.,Events related to lifecycle of FTH (Fault tolerant heap) service.,Windows 10,21H1,Pro,2022/03/15,19041.1586,,
1002,0,Information,Microsoft-Windows-Fault-Tolerant-Heap/Operational,Lifecycle Events,Events logged when the FTH (fault tolerant heap) service is stopped.,Events related to lifecycle of FTH (Fault tolerant heap) service.,Windows 10,20H2,Pro,2022/03/15,19041.1586,,
1002,0,Information,Microsoft-Windows-Fault-Tolerant-Heap/Operational,Lifecycle Events,Events logged when the FTH (fault tolerant heap) service is stopped.,Events related to lifecycle of FTH (Fault tolerant heap) service.,Windows 10,21H2,Pro,2022/03/15,19041.1586,,
1002,0,Information,Microsoft-Windows-Fault-Tolerant-Heap/Operational,Lifecycle Events,Events logged when the FTH (fault tolerant heap) service is stopped.,Events related to lifecycle of FTH (Fault tolerant heap) service.,Windows 10,21H1,Pro,2022/02/15,19041.1526,,
1002,0,Information,Microsoft-Windows-Fault-Tolerant-Heap/Operational,Lifecycle Events,Events logged when the FTH (fault tolerant heap) service is stopped.,Events related to lifecycle of FTH (Fault tolerant heap) service.,Windows 10,20H2,Pro,2022/02/15,19041.1526,,
1002,0,Information,Microsoft-Windows-Fault-Tolerant-Heap/Operational,Lifecycle Events,Events logged when the FTH (fault tolerant heap) service is stopped.,Events related to lifecycle of FTH (Fault tolerant heap) service.,Windows 10,21H2,Pro,2022/02/15,19041.1526,,
1002,0,Information,Microsoft-Windows-Fault-Tolerant-Heap/Operational,Lifecycle Events,Events logged when the FTH (fault tolerant heap) service is stopped.,Events related to lifecycle of FTH (Fault tolerant heap) service.,Windows 10,20H2,Pro,2021/12/14,19041.1415,,
1002,0,Information,Microsoft-Windows-Fault-Tolerant-Heap/Operational,Lifecycle Events,Events logged when the FTH (fault tolerant heap) service is stopped.,Events related to lifecycle of FTH (Fault tolerant heap) service.,Windows 10,2004,Pro,2021/11/09,19041.1348,,
1002,0,Information,Microsoft-Windows-Fault-Tolerant-Heap/Operational,Lifecycle Events,Events logged when the FTH (fault tolerant heap) service is stopped.,Events related to lifecycle of FTH (Fault tolerant heap) service.,Windows 10,20H2,Pro,2021/11/09,19041.1348,,
1002,0,Information,Microsoft-Windows-Fault-Tolerant-Heap/Operational,Lifecycle Events,Events logged when the FTH (fault tolerant heap) service is stopped.,Events related to lifecycle of FTH (Fault tolerant heap) service.,Windows 10,2004,Pro,2021/10/12,19041.1288,,
1002,0,Information,Microsoft-Windows-Fault-Tolerant-Heap/Operational,Lifecycle Events,Events logged when the FTH (fault tolerant heap) service is stopped.,Events related to lifecycle of FTH (Fault tolerant heap) service.,Windows 10,20H2,Pro,2021/10/12,19041.1288,,
1002,0,Information,Microsoft-Windows-Fault-Tolerant-Heap/Operational,Lifecycle Events,Events logged when the FTH (fault tolerant heap) service is stopped.,Events related to lifecycle of FTH (Fault tolerant heap) service.,Windows 10,2004,Pro,2021/09/14,19041.1237,,
1002,0,Information,Microsoft-Windows-Fault-Tolerant-Heap/Operational,Lifecycle Events,Events logged when the FTH (fault tolerant heap) service is stopped.,Events related to lifecycle of FTH (Fault tolerant heap) service.,Windows 10,20H2,Pro,2021/09/14,19041.1237,,
1002,0,Information,Microsoft-Windows-Fault-Tolerant-Heap/Operational,Lifecycle Events,Events logged when the FTH (fault tolerant heap) service is stopped.,Events related to lifecycle of FTH (Fault tolerant heap) service.,Windows 10,2004,Pro,2021/08/10,19041.1165,,
