Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
101,0,Information,Admin,RetailDemo_Service_Lifetime,Stop,Service,Windows 10,20H2,Pro,2022/02/15,19041.1526,,
101,0,Information,Admin,RetailDemo_Service_Lifetime,Stop,Service,Windows 10,21H2,Pro,2022/02/15,19041.1526,,
101,0,Information,Admin,RetailDemo_Service_Lifetime,Stop,Service,Windows 10,20H2,Pro,2021/12/14,19041.1415,,
101,0,Information,Admin,RetailDemo_Service_Lifetime,Stop,Service,Windows 10,2004,Pro,2021/11/09,19041.1348,,
101,0,Information,Admin,RetailDemo_Service_Lifetime,Stop,Service,Windows 10,20H2,Pro,2021/11/09,19041.1348,,
101,0,Information,Admin,RetailDemo_Service_Lifetime,Stop,Service,Windows 10,2004,Pro,2021/10/12,19041.1288,,
101,0,Information,Admin,RetailDemo_Service_Lifetime,Stop,Service,Windows 10,20H2,Pro,2021/10/12,19041.1288,,
101,0,Information,Admin,RetailDemo_Service_Lifetime,Stop,Service,Windows 10,2004,Pro,2021/09/14,19041.1237,,
101,0,Information,Admin,RetailDemo_Service_Lifetime,Stop,Service,Windows 10,20H2,Pro,2021/09/14,19041.1237,,
101,0,Information,Admin,RetailDemo_Service_Lifetime,Stop,Service,Windows 10,2004,Pro,2021/08/10,19041.1165,,
101,0,Information,Admin,RetailDemo_Service_Lifetime,Stop,Service,Windows 10,20H2,Pro,2021/08/10,19041.1165,,
101,0,Information,Admin,RetailDemo_Service_Lifetime,Stop,Service,Windows 10,2004,Pro,2021/07/13,19041.111,,
101,0,Information,Admin,RetailDemo_Service_Lifetime,Stop,Service,Windows 10,20H2,Pro,2021/07/13,19041.111,,
101,0,Information,Admin,RetailDemo_Service_Lifetime,Stop,Service,Windows 10,2004,Pro,2021/06/08,19041.1052,,
101,0,Information,Admin,RetailDemo_Service_Lifetime,Stop,Service,Windows 10,20H2,Pro,2021/06/08,19041.1052,,
101,0,Information,Admin,RetailDemo_Service_Lifetime,Stop,Service,Windows 10,1909,Pro,2020/07/14,18363.959,,
101,0,Information,Admin,RetailDemo_Service_Lifetime,Stop,Service,Windows 10,1909,Pro,2020/06/09,18363.9,,
101,0,Information,Admin,RetailDemo_Service_Lifetime,Stop,Service,Windows 10,1909,Pro,2020/05/12,18363.836,,
101,0,Information,Admin,RetailDemo_Service_Lifetime,Stop,Service,Windows 10,1909,Pro,2020/04/14,18363.778,,
101,0,Information,Admin,RetailDemo_Service_Lifetime,Stop,Service,Windows 10,1909,Pro,2020/03/12,18363.72,,
101,0,Information,Admin,RetailDemo_Service_Lifetime,Stop,Service,Windows 10,1909,Pro,2020/02/11,18363.657,,
101,0,Information,Admin,RetailDemo_Service_Lifetime,Stop,Service,Windows 10,1909,Pro,2020/01/14,18363.592,,
101,0,Information,Admin,RetailDemo_Service_Lifetime,Stop,Service,Windows 10,1909,Pro,2019/12/10,18363.535,,
101,0,Information,Admin,RetailDemo_Service_Lifetime,Stop,Service,Windows 10,1909,Pro,2019/10/05,18363.418,,
101,0,Information,Admin,RetailDemo_Service_Lifetime,Stop,Service,Windows 10,1909,Pro,2021/06/08,18363.1621,,
101,0,Information,Admin,RetailDemo_Service_Lifetime,Stop,Service,Windows 10,1909,Pro,2021/05/11,18363.1556,,
101,0,Information,Admin,RetailDemo_Service_Lifetime,Stop,Service,Windows 10,1909,Pro,2021/04/13,18363.15,,
101,0,Information,Admin,RetailDemo_Service_Lifetime,Stop,Service,Windows 10,1909,Pro,2021/03/09,18363.144,,
101,0,Information,Admin,RetailDemo_Service_Lifetime,Stop,Service,Windows 10,1909,Pro,2021/02/11,18363.1379,,
101,0,Information,Admin,RetailDemo_Service_Lifetime,Stop,Service,Windows 10,1909,Pro,2021/01/12,18363.1316,,
101,0,Information,Admin,RetailDemo_Service_Lifetime,Stop,Service,Windows 10,1909,Pro,2020/12/08,18363.1256,,
101,0,Information,Admin,RetailDemo_Service_Lifetime,Stop,Service,Windows 10,1909,Pro,2020/11/10,18363.1198,,
101,0,Information,Admin,RetailDemo_Service_Lifetime,Stop,Service,Windows 10,1909,Pro,2020/10/13,18363.1139,,
101,0,Information,Admin,RetailDemo_Service_Lifetime,Stop,Service,Windows 10,1909,Pro,2020/09/08,18363.1082,,
101,0,Information,Admin,RetailDemo_Service_Lifetime,Stop,Service,Windows 10,1909,Pro,2020/08/11,18363.1016,,
101,0,Information,Admin,RetailDemo_Service_Lifetime,Stop,Service,Windows 10,1903,Pro,2020/07/14,18362.959,,
101,0,Information,Admin,RetailDemo_Service_Lifetime,Stop,Service,Windows 10,1903,Pro,2020/05/12,18362.836,,
101,0,Information,Admin,RetailDemo_Service_Lifetime,Stop,Service,Windows 10,1903,Pro,2020/03/12,18362.72,,
101,0,Information,Admin,RetailDemo_Service_Lifetime,Stop,Service,Windows 10,1903,Pro,2020/02/11,18362.657,,
101,0,Information,Admin,RetailDemo_Service_Lifetime,Stop,Service,Windows 10,1903,Pro,2019/12/10,18362.535,,
101,0,Information,Admin,RetailDemo_Service_Lifetime,Stop,Service,Windows 10,1903,Pro,2019/11/12,18362.476,,
101,0,Information,Admin,RetailDemo_Service_Lifetime,Stop,Service,Windows 10,1903,Pro,2019/09/10,18362.356,,
101,0,Information,Admin,RetailDemo_Service_Lifetime,Stop,Service,Windows 10,1903,Pro,2019/03/29,18362.3,,
101,0,Information,Admin,RetailDemo_Service_Lifetime,Stop,Service,Windows 10,1903,Pro,2019/07/09,18362.239,,
101,0,Information,Admin,RetailDemo_Service_Lifetime,Stop,Service,Windows 10,1903,Pro,2019/06/11,18362.175,,
101,0,Information,Admin,RetailDemo_Service_Lifetime,Stop,Service,Windows 10,1903,Pro,2020/12/08,18362.1256,,
101,0,Information,Admin,RetailDemo_Service_Lifetime,Stop,Service,Windows 10,1903,Pro,2020/11/10,18362.1198,,
101,0,Information,Admin,RetailDemo_Service_Lifetime,Stop,Service,Windows 10,1903,Pro,2020/10/13,18362.1139,,
101,0,Information,Admin,RetailDemo_Service_Lifetime,Stop,Service,Windows 10,1903,Pro,2020/09/08,18362.1082,,
101,0,Information,Admin,RetailDemo_Service_Lifetime,Stop,Service,Windows 10,1903,Pro,2019/12/10,18362.1016,,
101,0,Information,Admin,RetailDemo_Service_Lifetime,Stop,Service,Windows 10,1809,Pro,2020/01/14,17763.973,,
101,0,Information,Admin,RetailDemo_Service_Lifetime,Stop,Service,Windows 10,1809,Pro,2019/12/10,17763.914,,
101,0,Information,Admin,RetailDemo_Service_Lifetime,Stop,Service,Windows 10,1809,Pro,2019/11/12,17763.864,,
101,0,Information,Admin,RetailDemo_Service_Lifetime,Stop,Service,Windows 10,1809,Pro,2019/10/08,17763.805,,
101,0,Information,Admin,RetailDemo_Service_Lifetime,Stop,Service,Windows 10,1809,Pro,2019/09/10,17763.737,,
101,0,Information,Admin,RetailDemo_Service_Lifetime,Stop,Service,Windows 10,1809,Pro,2019/08/13,17763.678,,
101,0,Information,Admin,RetailDemo_Service_Lifetime,Stop,Service,Windows 10,1809,Pro,2019/07/09,17763.615,,
101,0,Information,Admin,RetailDemo_Service_Lifetime,Stop,Service,Windows 10,1809,Pro,2019/06/11,17763.557,,
101,0,Information,Admin,RetailDemo_Service_Lifetime,Stop,Service,Windows 10,1809,Pro,2019/05/19,17763.504,,
101,0,Information,Admin,RetailDemo_Service_Lifetime,Stop,Service,Windows 10,1809,Pro,2019/04/09,17763.437,,
101,0,Information,Admin,RetailDemo_Service_Lifetime,Stop,Service,Windows 10,1809,Pro,2019/03/12,17763.379,,
101,0,Information,Admin,RetailDemo_Service_Lifetime,Stop,Service,Windows 10,1809,Pro,2019/02/12,17763.316,,
101,0,Information,Admin,RetailDemo_Service_Lifetime,Stop,Service,Windows 10,1803,Pro,2019/01/08,17763.253,,
101,0,Information,Admin,RetailDemo_Service_Lifetime,Stop,Service,Windows 10,1809,Pro,2018/12/11,17763.194,,
101,0,Information,Admin,RetailDemo_Service_Lifetime,Stop,Service,Windows 10,1809,Pro,2020/11/10,17763.1577,,
101,0,Information,Admin,RetailDemo_Service_Lifetime,Stop,Service,Windows 10,1809,Pro,2020/10/13,17763.1518,,
101,0,Information,Admin,RetailDemo_Service_Lifetime,Stop,Service,Windows 10,1809,Pro,2020/09/08,17763.1457,,
101,0,Information,Admin,RetailDemo_Service_Lifetime,Stop,Service,Windows 10,1809,Pro,2020/08/11,17763.1397,,
101,0,Information,Admin,RetailDemo_Service_Lifetime,Stop,Service,Windows 10,1809,Pro,2020/07/14,17763.1339,,
101,0,Information,Admin,RetailDemo_Service_Lifetime,Stop,Service,Windows 10,1809,Pro,2020/06/09,17763.1282,,
101,0,Information,Admin,RetailDemo_Service_Lifetime,Stop,Service,Windows 10,1809,Pro,2020/05/12,17763.1217,,
101,0,Information,Admin,RetailDemo_Service_Lifetime,Stop,Service,Windows 10,1809,Pro,2020/04/14,17763.1158,,
101,0,Information,Admin,RetailDemo_Service_Lifetime,Stop,Service,Windows 10,1809,Pro,2020/03/12,17763.1098,,
101,0,Information,Admin,RetailDemo_Service_Lifetime,Stop,Service,Windows 10,1809,Pro,2018/11/13,17763.107,,
101,0,Information,Admin,RetailDemo_Service_Lifetime,Stop,Service,Windows 10,1809,Pro,2020/02/11,17763.1039,,
101,0,Information,Admin,RetailDemo_Service_Lifetime,Stop,Service,Windows 10,1803,Pro,2019/08/13,17134.95,,
101,0,Information,Admin,RetailDemo_Service_Lifetime,Stop,Service,Windows 10,1803,Pro,2019/07/09,17134.885,,
101,0,Information,Admin,RetailDemo_Service_Lifetime,Stop,Service,Windows 10,1803,Pro,2019/06/11,17134.829,,
101,0,Information,Admin,RetailDemo_Service_Lifetime,Stop,Service,Windows 10,1803,Pro,2019/05/19,17134.766,,
101,0,Information,Admin,RetailDemo_Service_Lifetime,Stop,Service,Windows 10,1803,Pro,2019/04/09,17134.706,,
101,0,Information,Admin,RetailDemo_Service_Lifetime,Stop,Service,Windows 10,1803,Pro,2019/03/12,17134.648,,
101,0,Information,Admin,RetailDemo_Service_Lifetime,Stop,Service,Windows 10,1803,Pro,2019/01/08,17134.523,,
101,0,Information,Admin,RetailDemo_Service_Lifetime,Stop,Service,Windows 10,1803,Pro,2018/09/11,17134.285,,
101,0,Information,Admin,RetailDemo_Service_Lifetime,Stop,Service,Windows 10,1803,Pro,2018/08/14,17134.228,,
101,0,Information,Admin,RetailDemo_Service_Lifetime,Stop,Service,Windows 10,1803,Pro,2018/06/12,17134.112,,
101,0,Information,Admin,RetailDemo_Service_Lifetime,Stop,Service,Windows 10,1803,Pro,2019/09/10,17134.1006,,
101,0,Information,Admin,RetailDemo_Service_Lifetime,Stop,Service,Windows 10,1803,Pro,1970/01/01,17134.1,,
101,0,Information,Admin,RetailDemo_Service_Lifetime,Stop,Service,Windows 10,1709,Pro,2017/11/14,16299.64,,
101,0,Information,Admin,RetailDemo_Service_Lifetime,Stop,Service,Windows 10,1709,Pro,2017/11/14,16299.15,,
101,0,Information,Admin,RetailDemo_Service_Lifetime,Stop,Service,Windows 10,1709,Pro,2017/12/12,16299.125,,
101,0,Information,Admin,RetailDemo_Service_Lifetime,Stop,Service,Windows 10,1703,Pro,2017/07/11,15063.483,,
101,0,Information,Admin,RetailDemo_Service_Lifetime,Stop,Service,Windows 10,1703,Pro,2017/06/13,15063.413,,
101,0,Information,Admin,RetailDemo_Service_Lifetime,Stop,Service,Windows 10,1703,Pro,2017/03/20,15063.0,,
101,0,Information,Admin,RetailDemo_Service_Lifetime,Stop,Service,Windows 10,1607,Pro,2016/11/08,14393.447,,
101,0,Information,Admin,RetailDemo_Service_Lifetime,Stop,Service,Windows 10,1511,Pro,2016/03/08,10586.164,,
101,0,Information,Admin,RetailDemo_Service_Lifetime,Stop,Service,Windows 10,1511,Enterprise,2016/02/09,10586.104,,
101,0,Information,Admin,RetailDemo_Service_Lifetime,Stop,Service,Windows 10,1511,Pro,1970/01/01,10586.0,,
101,0,Information,Admin,RetailDemo_Service_Lifetime,Stop,Service,Windows 10,1507,Pro,2015/07/29,10240.0,,
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 11,21H2,Pro,2022/09/21,22000.978,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 11,21H2,Pro,2022/08/16,22000.856,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 11,21H2,Pro,2022/07/19,22000.795,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 11,21H2,Pro,2022/06/21,22000.739,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 11,21H2,Pro,2022/05/17,22000.675,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 11,21H2,Pro,2022/04/19,22000.613,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 11,21H2,Pro,2022/03/15,22000.556,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 11,21H2,Pro,2022/02/15,22000.493,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 11,21H2,Pro,2022/01/11,22000.434,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 11,21H2,Pro,2021/12/14,22000.376,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 11,21H2,Pro,2021/11/09,22000.318,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 11,21H2,Pro,2021/09/16,22000.194,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 11,21H2,Pro-Dev,1970/01/01,21996.1,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 10,21H2,Pro,2022/09/21,19044.2006,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 10,21H2,Pro,2022/08/16,19044.1889,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 11,21H2,Pro,2022/07/19,19044.1826,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 10,21H2,Pro,2022/06/21,19044.1766,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 10,21H2,Pro,2022/05/17,19044.1706,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 10,21H2,Pro,2022/04/19,19044.1645,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 10,21H2,Pro,2022/01/11,19044.1466,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 10,21H2,Pro,2021/10/12,19044.1288,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 10,21H1,Pro,2021/04/13,19043.928,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 10,21H1,Pro,2022/09/21,19043.2006,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 10,21H1,Pro,2022/08/16,19043.1889,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 11,21H1,Pro,2022/07/19,19043.1826,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 10,21H1,Pro,2022/06/21,19043.1766,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 10,21H1,Pro,2022/05/17,19043.1706,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 10,21H1,Pro,2022/04/19,19043.1645,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 10,21H1,Pro,2022/01/11,19043.1466,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 10,21H1,Pro,2021/12/14,19043.1415,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 10,21H2,Pro,2021/12/14,19043.1415,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 10,21H1,Pro,2021/11/09,19043.1348,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 10,21H1,Pro,2021/10/12,19043.1288,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 10,21H1,Pro,2021/09/14,19043.1237,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 10,21H1,Pro,2021/08/10,19043.1165,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 10,21H1,Pro,2021/07/13,19043.111,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 10,21H1,Pro,2021/06/08,19043.1052,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 10,20H2,Pro,2022/04/19,19042.1645,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 10,20H2,Pro,2022/01/11,19042.1466,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 10,2004,Pro,2021/05/11,19041.985,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 10,20H2,Pro,2021/05/11,19041.985,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 10,2004,Pro,2021/04/13,19041.928,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 10,20H2,Pro,2021/04/13,19041.928,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 10,2004,Pro,2021/03/09,19041.867,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 10,20H2,Pro,2021/03/09,19041.867,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 10,2004,Pro,2021/02/09,19041.804,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 10,20H2,Pro,2021/02/09,19041.804,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 10,2004,Pro,2021/01/12,19041.746,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 10,20H2,Pro,2021/01/12,19041.746,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 10,2004,Pro,2020/12/08,19041.685,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 10,20H2,Pro,2020/12/08,19041.685,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 10,20H2,Pro,2020/11/19,19041.631,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 10,2004,Pro,2020/11/10,19041.63,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 10,2004,Pro,2020/10/13,19041.572,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 10,2004,Pro,2020/09/08,19041.508,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 10,2004,Pro,2020/08/11,19041.45,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 10,2004,Pro,2020/07/14,19041.388,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 10,2004,Pro,2020/06/09,19041.329,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 10,2004,Pro,2020/05/27,19041.264,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 10,2004,Pro,2020/04/16,19041.208,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 10,21H1,Pro,2022/03/15,19041.1586,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 10,20H2,Pro,2022/03/15,19041.1586,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 10,21H2,Pro,2022/03/15,19041.1586,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 10,21H1,Pro,2022/02/15,19041.1526,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
