Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
25,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Start,DismApiEvent,Windows 10,1803,Pro,1970/01/01,17134.1,,
25,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Start,DismApiEvent,Windows 10,1709,Pro,2017/11/14,16299.64,,
25,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Start,DismApiEvent,Windows 10,1709,Pro,2017/11/14,16299.15,,
25,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Start,DismApiEvent,Windows 10,1709,Pro,2017/12/12,16299.125,,
25,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Start,DismApiEvent,Windows 10,1703,Pro,2017/07/11,15063.483,,
25,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Start,DismApiEvent,Windows 10,1703,Pro,2017/06/13,15063.413,,
25,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Start,DismApiEvent,Windows 10,1703,Pro,2017/03/20,15063.0,,
25,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Start,DismApiEvent,Windows Server 2016,1607,Standard,2016/11/08,14393.447,,
25,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Start,DismApiEvent,Windows 10,1607,Pro,2016/11/08,14393.447,,
25,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Start,DismApiEvent,Windows Server 2016,1607,Standard,2017/11/14,14393.1884,,
25,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Start,DismApiEvent,Windows Server 2016,1607,Standard,2016/10/12,14393.0,,
25,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Start,DismApiEvent,Windows 10,1511,Pro,2016/03/08,10586.164,,
25,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Start,DismApiEvent,Windows 10,1511,Enterprise,2016/02/09,10586.104,,
25,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Start,DismApiEvent,Windows 10,1511,Pro,1970/01/01,10586.0,,
25,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Start,DismApiEvent,Windows 10,1507,Pro,2015/07/29,10240.0,,
25,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Start,DismApiEvent,Windows 8.1,8.1,Pro,1970/01/01,9600.0,,
25,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Start,DismApiEvent,Windows 8,8,Pro,1970/01/01,9200.0,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows 11,21H2,Pro,2022/06/21,22000.739,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows 11,21H2,Pro,2022/05/17,22000.675,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows 11,21H2,Pro,2022/04/19,22000.613,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows 11,21H2,Pro,2022/03/15,22000.556,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows 11,21H2,Pro,2022/02/15,22000.493,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows 11,21H2,Pro,2022/01/11,22000.434,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows 11,21H2,Pro,2021/12/14,22000.376,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows 11,21H2,Pro,2021/11/09,22000.318,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows 11,21H2,Pro,2021/09/16,22000.194,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows 11,21H2,Pro-Dev,1970/01/01,21996.1,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows Server 2022,21H2,Standard,2022/06/21,20348.768,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows Server 2022,21H2,Standard,2022/05/17,20348.707,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows Server 2022,21H2,Standard,2022/04/19,20348.643,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows Server 2022,21H2,Standard,2022/02/15,20348.587,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows Server 2022,21H2,Standard,2022/02/15,20348.524,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows Server 2022,21H2,Standard,2022/01/11,20348.469,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows Server 2022,21H2,Standard,2021/12/08,20348.405,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows Server 2022,21H2,Standard,2021/11/09,20348.35,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows Server 2022,21H2,Standard,2021/10/12,20348.288,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows Server 2022,21H2,Standard,2021/09/14,20348.23,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows Server 2022,21H2,Standard,2021/08/18,20348.169,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows 10,21H2,Pro,2022/06/21,19044.1766,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows 10,21H2,Pro,2022/05/17,19044.1706,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows 10,21H2,Pro,2022/04/19,19044.1645,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows 10,21H2,Pro,2022/01/11,19044.1466,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows 10,21H2,Pro,2021/10/12,19044.1288,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows 10,21H1,Pro,2021/04/13,19043.928,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows 10,21H1,Pro,2022/06/21,19043.1766,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows 10,21H1,Pro,2022/05/17,19043.1706,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows 10,21H1,Pro,2022/04/19,19043.1645,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows 10,21H1,Pro,2022/01/11,19043.1466,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows 10,21H2,Pro,2021/12/14,19043.1415,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows 10,21H1,Pro,2021/12/14,19043.1415,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows 10,21H1,Pro,2021/11/09,19043.1348,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows 10,21H1,Pro,2021/10/12,19043.1288,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows 10,21H1,Pro,2021/09/14,19043.1237,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows 10,21H1,Pro,2021/08/10,19043.1165,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows 10,21H1,Pro,2021/07/13,19043.111,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows 10,21H1,Pro,2021/06/08,19043.1052,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows 10,20H2,Pro,2022/04/19,19042.1645,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows 10,20H2,Pro,2022/01/11,19042.1466,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows 10,2004,Pro,2021/05/11,19041.985,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows 10,20H2,Pro,2021/05/11,19041.985,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows 10,2004,Pro,2021/04/13,19041.928,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows 10,20H2,Pro,2021/04/13,19041.928,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows 10,2004,Pro,2021/03/09,19041.867,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows 10,20H2,Pro,2021/03/09,19041.867,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows 10,2004,Pro,2021/02/09,19041.804,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows 10,20H2,Pro,2021/02/09,19041.804,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows 10,2004,Pro,2021/01/12,19041.746,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows 10,20H2,Pro,2021/01/12,19041.746,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows 10,2004,Pro,2020/12/08,19041.685,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows 10,20H2,Pro,2020/12/08,19041.685,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows 10,20H2,Pro,2020/11/19,19041.631,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows 10,2004,Pro,2020/11/10,19041.63,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows 10,2004,Pro,2020/10/13,19041.572,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows 10,2004,Pro,2020/09/08,19041.508,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows 10,2004,Pro,2020/08/11,19041.45,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows 10,2004,Pro,2020/07/14,19041.388,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows 10,2004,Pro,2020/06/09,19041.329,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows 10,2004,Pro,2020/05/27,19041.264,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows 10,2004,Pro,2020/04/16,19041.208,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows 10,21H2,Pro,2022/03/15,19041.1586,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows 10,21H1,Pro,2022/03/15,19041.1586,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows 10,20H2,Pro,2022/03/15,19041.1586,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows 10,21H2,Pro,2022/02/15,19041.1526,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows 10,21H1,Pro,2022/02/15,19041.1526,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows 10,20H2,Pro,2022/02/15,19041.1526,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows 10,20H2,Pro,2021/12/14,19041.1415,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows 10,2004,Pro,2021/11/09,19041.1348,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows 10,20H2,Pro,2021/11/09,19041.1348,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows 10,2004,Pro,2021/10/12,19041.1288,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows 10,20H2,Pro,2021/10/12,19041.1288,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows 10,2004,Pro,2021/09/14,19041.1237,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows 10,20H2,Pro,2021/09/14,19041.1237,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows 10,2004,Pro,2021/08/10,19041.1165,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows 10,20H2,Pro,2021/08/10,19041.1165,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows 10,2004,Pro,2021/07/13,19041.111,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows 10,20H2,Pro,2021/07/13,19041.111,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows 10,2004,Pro,2021/06/08,19041.1052,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows 10,20H2,Pro,2021/06/08,19041.1052,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows 10,1909,Pro,2020/07/14,18363.959,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows 10,1909,Pro,2020/06/09,18363.9,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows 10,1909,Pro,2020/05/12,18363.836,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows 10,1909,Pro,2020/04/14,18363.778,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows 10,1909,Pro,2020/03/12,18363.72,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows 10,1909,Pro,2020/02/11,18363.657,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows 10,1909,Pro,2020/01/14,18363.592,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows 10,1909,Pro,2019/12/10,18363.535,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows 10,1909,Pro,2019/10/05,18363.418,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows 10,1909,Pro,2021/06/08,18363.1621,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows 10,1909,Pro,2021/05/11,18363.1556,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows 10,1909,Pro,2021/04/13,18363.15,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows 10,1909,Pro,2021/03/09,18363.144,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows 10,1909,Pro,2021/02/11,18363.1379,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows 10,1909,Pro,2021/01/12,18363.1316,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows 10,1909,Pro,2020/12/08,18363.1256,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows 10,1909,Pro,2020/11/10,18363.1198,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows 10,1909,Pro,2020/10/13,18363.1139,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows 10,1909,Pro,2020/09/08,18363.1082,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows 10,1909,Pro,2020/08/11,18363.1016,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows 10,1903,Pro,2020/07/14,18362.959,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows 10,1903,Pro,2020/05/12,18362.836,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows 10,1903,Pro,2020/03/12,18362.72,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows 10,1903,Pro,2020/02/11,18362.657,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows 10,1903,Pro,2019/12/10,18362.535,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows 10,1903,Pro,2019/11/12,18362.476,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows 10,1903,Pro,2019/09/10,18362.356,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows 10,1903,Pro,2019/03/29,18362.3,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows 10,1903,Pro,2019/07/09,18362.239,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows 10,1903,Pro,2019/06/11,18362.175,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows 10,1903,Pro,2020/12/08,18362.1256,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows 10,1903,Pro,2020/11/10,18362.1198,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows 10,1903,Pro,2020/10/13,18362.1139,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows 10,1903,Pro,2020/09/08,18362.1082,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows 10,1903,Pro,2019/12/10,18362.1016,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows Server 2019,1809,Standard,2020/01/14,17763.973,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows 10,1809,Pro,2020/01/14,17763.973,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows Server 2019,1809,Standard,2019/12/10,17763.914,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows 10,1809,Pro,2019/12/10,17763.914,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows Server 2019,1809,Standard,2019/11/12,17763.864,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows 10,1809,Pro,2019/11/12,17763.864,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows 10,1809,Pro,2019/10/08,17763.805,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows Server 2019,1809,Standard,2019/09/10,17763.737,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows 10,1809,Pro,2019/09/10,17763.737,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows Server 2019,1809,Standard,2019/08/13,17763.678,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows 10,1809,Pro,2019/08/13,17763.678,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows 10,1809,Pro,2019/07/09,17763.615,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows 10,1809,Pro,2019/06/11,17763.557,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows 10,1809,Pro,2019/05/19,17763.504,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows 10,1809,Pro,2019/04/09,17763.437,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows Server 2019,1809,Standard,2019/03/12,17763.379,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows 10,1809,Pro,2019/03/12,17763.379,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows 10,1809,Pro,2019/02/12,17763.316,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows 10,1803,Pro,2019/01/08,17763.253,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows Server 2019,1809,Standard,2021/08/10,17763.2114,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows Server 2019,1809,Standard,2021/07/13,17763.2061,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows Server 2019,1809,Standard,2021/06/08,17763.1999,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows 10,1809,Pro,2018/12/11,17763.194,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows Server 2019,1809,Standard,2021/05/11,17763.1935,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows Server 2019,1809,Standard,2021/04/13,17763.1879,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows Server 2019,1809,Standard,2021/03/09,17763.1817,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows Server 2019,1809,Standard,2021/02/09,17763.1757,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows Server 2019,1809,Standard,2021/01/12,17763.1697,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows Server 2019,1809,Standard,2020/12/08,17763.1637,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows Server 2019,1809,Standard,2020/11/10,17763.1577,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows 10,1809,Pro,2020/11/10,17763.1577,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows Server 2019,1809,Standard,2020/10/13,17763.1518,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows 10,1809,Pro,2020/10/13,17763.1518,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows Server 2019,1809,Standard,2020/09/10,17763.1457,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows 10,1809,Pro,2020/09/08,17763.1457,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows Server 2019,1809,Standard,2020/08/11,17763.1397,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows 10,1809,Pro,2020/08/11,17763.1397,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows Server 2019,1809,Standard,2020/07/14,17763.1339,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows 10,1809,Pro,2020/07/14,17763.1339,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows Server 2019,1809,Standard,2020/06/09,17763.1282,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows 10,1809,Pro,2020/06/09,17763.1282,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows Server 2019,1809,Standard,2020/05/12,17763.1217,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows 10,1809,Pro,2020/05/12,17763.1217,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows Server 2019,1809,Standard,2020/04/14,17763.1158,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows 10,1809,Pro,2020/04/14,17763.1158,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows Server 2019,1809,Standard,2020/03/10,17763.1098,,
26,0,Information,Microsoft-Windows-Dism-Api/Analytic,DismRemountImage,Stop,DismApiEvent,Windows 10,1809,Pro,2020/03/12,17763.1098,,
